kid,r,spec,cls,m,apk,status
1197,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1201,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1203,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1215,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1216,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1220,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1222,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1234,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1235,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1239,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1241,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1250,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1251,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1255,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1257,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1269,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1270,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1274,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1282,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1283,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1287,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1289,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1301,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1302,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1314,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1315,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1327,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1328,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1340,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1341,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1345,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1353,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1354,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1366,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1367,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1379,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1380,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1392,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1393,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1405,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1406,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1410,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1418,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1419,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1423,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1425,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1434,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1435,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1447,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1448,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1452,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1454,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1463,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1464,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1468,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1470,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1482,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1483,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1495,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1496,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1500,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1502,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1514,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1515,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1519,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1521,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1533,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1534,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1546,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1547,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1551,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1553,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1565,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1566,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1578,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1579,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1594,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1595,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1599,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1601,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1610,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1611,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1615,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1617,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1629,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1630,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1636,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1645,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1646,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1661,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1662,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1677,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1678,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1682,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,decrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1684,3,CipherSpec,com.google.crypto.tink.aead.internal.InsecureNonceAesGcmJce,encrypt,app.maskan.chat_90.apk,LEGAL_REUSE_REJECTED
1696,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1697,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1712,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1713,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1728,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.maskan.chat_90.apk,GENUINE_no
1729,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.maskan.chat_90.apk,GENUINE_no
1740,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1741,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1742,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1743,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1754,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1755,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1756,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1757,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1768,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1769,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1770,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1771,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1782,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1783,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1784,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1785,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1796,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1797,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1798,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1799,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1810,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1811,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1812,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1813,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1824,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1825,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1826,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1827,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1838,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1839,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1840,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1841,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1852,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1853,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1854,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1855,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1866,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1867,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1868,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1869,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1880,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1881,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1882,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1883,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1894,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1895,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1896,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1897,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1908,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1909,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1910,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1911,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1922,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1923,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1924,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1925,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1936,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1937,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1938,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1939,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1950,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1951,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1952,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1953,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1964,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1965,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1966,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1967,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1978,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1979,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1980,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1981,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1992,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1993,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
1994,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
1995,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
2006,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
2007,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,generateSubKeys,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
2008,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
2009,2,MessageDigestSpec,io.matthewnelson.kmp.tor.runtime.FileID$Companion,createFID$lambda$0,app.michaelwuensch.bitbanana_79.apk,UNOBSERVED_CREATION
2020,4,CipherSpec,com.google.crypto.tink.subtle.PrfAesCmac,compute,app.michaelwuensch.bitbanana_79.apk,GENUINE_no
