apk,dex_files,wrappers,arity_pairs,arity_wrappers,arity_call_sites,arity_inline_hooks,arity_detail,subtype_unwoven,subtype_targets,subtype_detail,before_hooks,branch_target_hooks,branch_detail,keystore_entry_calls,keystore_entry_woven,error
dev.leonlatsch.photok_62.apk,21,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,7,2,Ljavax/crypto/SecretKey;.getEncoded:()[B:5|Ljava/security/PublicKey;.getEncoded:()[B:2,45,0,,0,0,
dev.patri9ck.a2ln_25.apk,12,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,3,0,,0,0,
dev.sebaubuntu.athena_17.apk,14,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
dev.spiegl.flyingcarpet_21.apk,5,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,3,0,,0,0,
dev.ukanth.ufirewall_20260301.apk,15,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,3,2,Ljavax/crypto/SecretKey;.getEncoded:()[B:2|Ljava/security/PublicKey;.getEncoded:()[B:1,24,1,SignatureSpec_i1Event:1,0,0,
eu.darken.myperm_20101000.apk,23,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
eu.darken.sdmse_10705000.apk,38,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,15,0,,0,0,
eu.faircode.email_2322.apk,24,135,13,8,19,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:10|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:3|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,130,7,Ljava/security/PublicKey;.getEncoded:()[B:68|Ljavax/crypto/SecretKey;.getEncoded:()[B:34|Ljava/security/PrivateKey;.getEncoded:()[B:20|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:4|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:2|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,450,37,SecureRandomSpec_next2Event:13|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:5|SignatureSpec_i1Event:5|CipherSpec_i2Event:4|KeyGeneratorSpec_initRandomSizeEvent:2|KeyStoreSpec_loadEvent:2|SignatureSpec_i2Event:2|SignatureSpec_i4Event:2|KeyManagerFactorySpec_initEvent:1|SignatureSpec_updateEvent:1,1,0,
eu.opencloud.android_9.apk,34,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,33,2,KeyStoreSpec_loadEvent:2,0,0,
fr.corenting.traficparis_34.apk,9,135,13,8,3,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,12,0,,0,0,
github.paroj.dsub2000_217.apk,15,135,13,8,5,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,0,0,,16,2,KeyManagerFactorySpec_initEvent:1|KeyStoreSpec_loadEvent:1,0,0,
io.github.garemat.lunachron_23201.apk,10,135,13,8,4,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,16,0,,0,0,
io.github.jd1378.otphelper_52000.apk,17,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,6,0,,0,0,
io.github.samolego.canta_225.apk,17,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,9,0,,0,0,
io.keepalive.android_133.apk,8,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
io.treehouses.remote_6098.apk,18,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,6,2,Ljava/security/PublicKey;.getEncoded:()[B:4|Ljava/security/PrivateKey;.getEncoded:()[B:2,44,0,,0,0,
it.danieleverducci.nextcloudmaps_9.apk,14,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,5,0,,0,0,
it.niedermann.owncloud.notes_340000090.apk,22,135,13,8,7,0,javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:2|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,112,7,Ljava/security/PublicKey;.getEncoded:()[B:59|Ljavax/crypto/SecretKey;.getEncoded:()[B:25|Ljava/security/PrivateKey;.getEncoded:()[B:20|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:4|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:2|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,362,25,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:5|KeyGeneratorSpec_initRandomSizeEvent:2|CipherSpec_i2Event:1|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:1|KeyManagerFactorySpec_initEvent:1|SignatureSpec_i4Event:1|SignatureSpec_updateEvent:1,0,0,
jwtc.android.chess_283.apk,14,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,9,0,,0,0,
me.diamondforge.tokn_19.apk,28,135,13,8,5,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:1|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:1|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,64,7,Ljava/security/PublicKey;.getEncoded:()[B:34|Ljavax/crypto/SecretKey;.getEncoded:()[B:16|Ljava/security/PrivateKey;.getEncoded:()[B:9|Ljava/security/interfaces/ECPublicKey;.getEncoded:()[B:2|Ljava/security/interfaces/ECPrivateKey;.getEncoded:()[B:1|Ljavax/crypto/interfaces/PBEKey;.getEncoded:()[B:1|Ljavax/crypto/spec/SecretKeySpec;.getEncoded:()[B:1,277,20,SecureRandomSpec_next2Event:13|SignatureSpec_i1Event:4|IvChainJunctionSpec_useEvent+CipherSpec_i2Event:2|SignatureSpec_updateEvent:1,1,0,
me.hackerchick.sharetoinputstick_26.apk,11,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
me.mudkip.moememos_48.apk,20,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,14,0,,0,0,
me.rosuh.easywatermark_21000.apk,16,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,9,0,,0,0,
