Project,ErrorType,Class,Method,ViolatedRule,Object1, Object2,Statement
com.marv42.ebt.newnote_5300.apk,ConstraintError,c.a.b.a.a0.n$f,"java.security.MessageDigest b(java.lang.String,java.security.Provider)",java.security.MessageDigest, (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3),"First parameter (with value ""AES/CTR/NoPadding"") should be any of {SHA-256, SHA-384, SHA-512}",$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r2)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",java.security.Signature, (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",java.security.Signature, (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.Mac, (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.Mac, (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.Cipher, (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r5 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.Cipher, (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.Cipher, (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r5 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.Cipher, (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.KeyAgreement, (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",javax.crypto.KeyAgreement, (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",java.security.KeyPairGenerator, (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b),Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize,$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",java.security.KeyPairGenerator, (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e),Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize,$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",java.security.MessageDigest, (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,"byte[] a(byte[],int)",java.security.MessageDigest, (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),javax.crypto.Mac, (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),javax.crypto.Mac, (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),java.security.Signature, (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),java.security.Signature, (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),java.security.KeyPairGenerator, (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b),Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize,$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),java.security.KeyPairGenerator, (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e),Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize,$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,RequiredPredicateError,c.a.b.a.a0.r,void b(),javax.crypto.Cipher ,Second parameter was not properly generated as generated Key,"virtualinvoke $r1.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer24066, $r2)"
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.r,void b(),javax.crypto.Cipher, (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.r,void b(),javax.crypto.Cipher, (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),java.security.MessageDigest, (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),java.security.MessageDigest, (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),javax.crypto.KeyAgreement, (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.r,void b(),javax.crypto.KeyAgreement, (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
com.marv42.ebt.newnote_5300.apk,RequiredPredicateError,c.a.b.a.a0.r,void <init>(byte[]),javax.crypto.spec.SecretKeySpec ,First parameter was not properly generated as prepared Key Material,"specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer23441)"
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",java.security.Signature, (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",java.security.Signature, (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f),"Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify",$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.Cipher, (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.Cipher, (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,RequiredPredicateError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.spec.IvParameterSpec ,First parameter was not properly generated as randomized,specialinvoke $r10.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.Mac, (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.Mac, (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589),Operation on object of type javax.crypto.Mac object not completed. Expected call to init,$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.KeyAgreement, (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.KeyAgreement, (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",java.security.KeyPairGenerator, (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b),Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize,$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",java.security.KeyPairGenerator, (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e),Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize,$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",java.security.MessageDigest, (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",java.security.MessageDigest, (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
com.marv42.ebt.newnote_5300.apk,RequiredPredicateError,c.a.b.a.a0.d,"byte[] b(byte[],byte[])",javax.crypto.spec.SecretKeySpec ,First parameter was not properly generated as prepared Key Material,"specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer21591)"
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] a(byte[],byte[])",javax.crypto.KeyAgreement, (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,IncompleteOperationError,c.a.b.a.a0.d,"byte[] a(byte[],byte[])",javax.crypto.KeyAgreement, (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56),Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init,$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
com.marv42.ebt.newnote_5300.apk,RequiredPredicateError,c.a.b.a.a0.d,"byte[] a(byte[],byte[])",javax.crypto.spec.SecretKeySpec ,First parameter was not properly generated as prepared Key Material,"specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer19853)"
com.marv42.ebt.newnote_5300.apk,TypestateError,c.a.b.a.a0.d,"byte[] a(byte[],byte[])",javax.crypto.Cipher, (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0),"Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD",$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
