kid,nobs,art,other,r,tool,timeout,apk,status,sustained
222,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
223,True,True,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
224,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
225,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
226,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
227,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
228,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
229,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
230,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
231,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
232,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
233,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
234,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
235,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
236,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
237,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
238,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
239,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
240,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
241,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
242,True,True,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
243,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
244,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
245,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
246,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
247,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
248,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
249,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
250,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
251,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
252,True,False,True,1.0,ape,60,app.maskan.chat_90.apk,sustained_other,True
253,True,False,True,1.0,ape,60,app.maskan.chat_90.apk,sustained_other,True
254,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
255,True,True,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
256,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
257,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
258,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
259,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
260,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
261,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
262,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
263,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
264,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
265,True,False,True,1.0,ape,180,app.maskan.chat_90.apk,sustained_other,True
266,True,False,True,1.0,ape,180,app.maskan.chat_90.apk,sustained_other,True
267,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
268,True,True,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
269,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
270,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
271,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
272,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
273,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
274,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
275,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
276,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
277,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
278,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
279,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
280,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
281,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
282,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
283,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
284,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
285,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
286,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
287,True,True,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
288,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
289,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
290,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
291,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
292,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
293,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
294,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
295,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
296,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
297,True,False,True,1.0,ape,60,app.maskan.chat_90.apk,sustained_other,True
298,True,False,True,1.0,ape,60,app.maskan.chat_90.apk,sustained_other,True
299,True,False,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
300,True,True,False,1.0,ape,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
301,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
302,True,False,True,1.0,ape,180,app.maskan.chat_90.apk,sustained_other,True
303,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
304,True,False,True,1.0,ape,180,app.maskan.chat_90.apk,sustained_other,True
305,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
306,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
307,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
308,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
309,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
310,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
311,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
312,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
313,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
314,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
315,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
316,True,False,True,1.0,ape,180,app.maskan.chat_90.apk,sustained_other,True
317,True,False,True,1.0,ape,180,app.maskan.chat_90.apk,sustained_other,True
318,True,False,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
319,True,True,False,1.0,ape,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
320,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
321,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
322,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
323,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
324,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
325,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
326,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
327,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
328,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
329,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
330,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
331,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
332,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
333,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
334,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
335,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
336,True,False,True,1.0,ape,300,app.maskan.chat_90.apk,sustained_other,True
337,True,False,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
338,True,True,False,1.0,ape,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
339,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
340,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
341,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
342,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
343,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
344,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
345,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
346,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
347,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
348,True,False,True,1.0,ares,60,app.maskan.chat_90.apk,sustained_other,True
349,True,False,True,1.0,ares,60,app.maskan.chat_90.apk,sustained_other,True
350,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
351,True,True,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
352,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
353,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
354,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
355,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
356,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
357,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
358,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
359,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
360,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
361,True,False,True,1.0,ares,180,app.maskan.chat_90.apk,sustained_other,True
362,True,False,True,1.0,ares,180,app.maskan.chat_90.apk,sustained_other,True
363,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
364,True,True,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
365,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
366,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
367,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
368,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
369,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
370,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
371,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
372,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
373,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
374,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
375,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
376,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
377,True,True,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
378,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
379,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
380,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
381,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
382,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
383,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
384,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
385,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
386,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
387,True,False,True,1.0,ares,60,app.maskan.chat_90.apk,sustained_other,True
388,True,False,True,1.0,ares,60,app.maskan.chat_90.apk,sustained_other,True
389,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
390,True,True,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
391,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
392,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
393,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
394,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
395,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
396,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
397,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
398,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
399,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
400,True,False,True,1.0,ares,180,app.maskan.chat_90.apk,sustained_other,True
401,True,False,True,1.0,ares,180,app.maskan.chat_90.apk,sustained_other,True
402,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
403,True,True,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
404,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
405,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
406,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
407,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
408,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
409,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
410,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
411,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
412,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
413,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
414,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
415,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
416,True,True,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
417,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
418,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
419,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
420,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
421,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
422,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
423,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
424,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
425,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
426,True,False,True,1.0,ares,60,app.maskan.chat_90.apk,sustained_other,True
427,True,False,True,1.0,ares,60,app.maskan.chat_90.apk,sustained_other,True
428,True,False,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
429,True,True,False,1.0,ares,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
430,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
431,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
432,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
433,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
434,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
435,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
436,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
437,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
438,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
439,True,False,True,1.0,ares,180,app.maskan.chat_90.apk,sustained_other,True
440,True,False,True,1.0,ares,180,app.maskan.chat_90.apk,sustained_other,True
441,True,False,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
442,True,True,False,1.0,ares,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
443,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
444,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
445,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
446,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
447,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
448,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
449,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
450,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
451,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
452,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
453,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
454,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
455,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
456,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
457,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
458,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
459,True,False,True,1.0,ares,300,app.maskan.chat_90.apk,sustained_other,True
460,True,False,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
461,True,True,False,1.0,ares,300,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
462,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
463,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
464,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
465,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
466,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
467,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
468,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
469,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
470,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
471,True,False,True,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,sustained_other,True
472,True,False,True,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,sustained_other,True
473,True,False,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
474,True,True,False,1.0,droidbot:bfs_greedy,60,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
475,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
476,True,False,True,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,sustained_other,True
477,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
478,True,False,True,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,sustained_other,True
479,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
480,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
481,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
482,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
483,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
484,True,False,False,1.0,droidbot:bfs_greedy,180,app.maskan.chat_90.apk,NOBS:LEGIT_UNOBSERVABLE,False
