id,cls,method,spec,code,category,mechanism,root,provenance,evidence,version,confidence,notes,group
8,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,KeyFactorySpec,KEYFACTORY-NOBS-01,SPEC_DEFECT,producer_missing_in_specset,,"O KeySpec é new ECPublicKeySpec(serverPoint, publicKey.params) construído em código tecido a partir do ponto EC recebido (e assinado) no ServerKeyExchange, e o conjunto jca_android não tem nenhum .mop para ECPublicKeySpec que grave speccedKey.",jca_android/KeyFactorySpec.mop:64-72 ; jca_android/KeyFactorySpec.mop:101-119 ; jca_android/X509EncodedKeySpecSpec.mop:83 ; jca_android/SecretKeySpecSpec.mop:257 ; jca_android/PBEKeySpecSpec.mop:160 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:487-499 ; ktor-network-tls-jvm-3.5.0/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:515-526 ; ktor-network-tls-jvm-3.1.3/jvmMain/io/ktor/network/tls/TLSClientHandshake.kt:520-524,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,"Os únicos produtores de SPECCED_KEY são X509EncodedKeySpecSpec, SecretKeySpecSpec e PBEKeySpecSpec. X509EncodedKeySpec é creditado incondicionalmente, inclusive sobre bytes de rede; ECPublicKeySpec, o equivalente para um ponto EC cru, não. Raiz de KEYAGREEMENT-NOBS-08, SECRETKEYSPEC-NOBS-00 @ handleServerDone e de um dos caminhos de MAC-NOBS-00.",G5
9,io.ktor.network.tls.TLSConfigBuilderKt,findTrustManager,TrustManagerFactorySpec,TRUSTMANAGERFACTORY-NOBS-00,LEGIT_UNOBSERVABLE,null_default_truststore,,"O argumento de TrustManagerFactory.init é o literal null as KeyStore?, que seleciona o repositório de CAs do sistema, e validate(null) responde NOT_OBSERVED.",jca_android/TrustManagerFactorySpec.mop:146-156 ; rvsec-core/src/main/java/br/unb/cic/mop/PredicateStore.java:343-345 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/TLSConfigBuilder.kt:151-157 ; ktor-network-tls-jvm-3.5.0/jvmMain/io/ktor/network/tls/TLSConfigBuilder.kt:157-163 ; ktor-network-tls-jvm-3.1.3/jvmMain/io/ktor/network/tls/TLSConfigBuilder.kt:157-163,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,"Observação fora desta leitura: o cliente TLS do ktor 1.6.0 (beatgame, retrowars) não verifica hostname (não existe verifyHostnameInCertificate no 1.6.0; em 3.x existe, TLSClientHandshake.kt:260-262). O TRUSTMANAGERFACTORY-ORDER-00 em g2 na linha anterior é o duplo casamento g1/g2 descrito na nota do id 12.",G5
10,io.ktor.network.tls.cipher.GCMCipherKt,gcmDecryptCipher,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,cascade,SECRETKEYSPEC-NOBS-01 @ io.ktor.network.tls.KeysKt.serverKey,"A chave é keyMaterial.serverKey(suite), um SecretKeySpec sobre o key_block derivado pelo PRF do TLS, que não recebeu generatedKey porque sua própria leitura de preparedKeyMaterial deu NOT_OBSERVED.",jca_android/CipherSpec.mop:199-233 ; jca_android/SecretKeySpecSpec.mop:176-190 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:88-107 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:30-35,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,,G5
10,io.ktor.network.tls.cipher.GCMCipherKt,gcmDecryptCipher,GCMParameterSpecSpec,GCMPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,derived_iv_by_construction,,"O nonce AES-GCM de 12 bytes é o fixed IV de 4 bytes copiado do key_block (serverIV + copyOf) seguido do nonce_explicit de 8 bytes lido do próprio registro recebido, construção determinística exigida pela RFC 5288 e não um byte[] aleatório.",jca_android/GCMParameterSpecSpec.mop:62-84 ; jca_android/SecureRandomSpec.mop:392-401 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:39-51 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:98-105 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:49-52,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,Decifração: o IV tem de ser o que o servidor usou; randomized não se aplica a este protocolo.,G5
10,io.ktor.network.tls.cipher.GCMCipherKt,gcmDecryptCipher,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-01,LEGIT_UNOBSERVABLE,cascade,GCMPARAMETERSPEC-NOBS-00 @ io.ktor.network.tls.cipher.GCMCipherKt.gcmDecryptCipher,"O GCMParameterSpec dado a Cipher.init é o construído na linha anterior sobre o nonce do TLS, e GCMParameterSpecSpec só grava preparedGCM quando a leitura de randomized foi satisfeita.",jca_android/IvChainJunction.mop:138-141 ; jca_android/IvChainJunction.mop:192-202 ; jca_android/GCMParameterSpecSpec.mop:80-84 ; jca_android/GCMParameterSpecSpec.mop:179-181 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:105-107,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,,G5
11,io.ktor.network.tls.cipher.GCMCipherKt,gcmEncryptCipher,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,cascade,SECRETKEYSPEC-NOBS-01 @ io.ktor.network.tls.KeysKt.clientKey,"A chave é keyMaterial.clientKey(suite), um SecretKeySpec sobre o key_block derivado pelo PRF do TLS, que não recebeu generatedKey porque sua própria leitura de preparedKeyMaterial deu NOT_OBSERVED.",jca_android/CipherSpec.mop:199-233 ; jca_android/SecretKeySpecSpec.mop:176-190 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:57-74 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:37-42,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,,G5
11,io.ktor.network.tls.cipher.GCMCipherKt,gcmEncryptCipher,GCMParameterSpecSpec,GCMPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,derived_iv_by_construction,,"O nonce AES-GCM de 12 bytes é o fixed IV de 4 bytes do key_block (clientIV + copyOf) seguido do contador de registros outputCounter, que é único por registro sob uma chave de sessão nova — a construção da RFC 5288 §3 — e não um byte[] aleatório.",jca_android/GCMParameterSpecSpec.mop:62-84 ; jca_android/SecureRandomSpec.mop:392-401 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:19-37 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:67-73 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/Keys.kt:44-47,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,"Não é reuso de nonce: outputCounter incrementa a cada registro (GCMCipher.kt:34) e a chave de sessão muda a cada handshake. A exigência randomized do GCMParameterSpec.crysl não admite nonce determinístico único, que é o que o GCM de fato requer.",G5
11,io.ktor.network.tls.cipher.GCMCipherKt,gcmEncryptCipher,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-01,LEGIT_UNOBSERVABLE,cascade,GCMPARAMETERSPEC-NOBS-00 @ io.ktor.network.tls.cipher.GCMCipherKt.gcmEncryptCipher,"O GCMParameterSpec dado a Cipher.init é o construído na linha anterior sobre o nonce do TLS, e GCMParameterSpecSpec só grava preparedGCM quando a leitura de randomized foi satisfeita.",jca_android/IvChainJunction.mop:138-141 ; jca_android/IvChainJunction.mop:192-202 ; jca_android/GCMParameterSpecSpec.mop:80-84 ; jca_android/GCMParameterSpecSpec.mop:179-181 ; ktor-network-tls-1.6.0/jvmMain/io/ktor/network/tls/cipher/GCMCipher.kt:73-74,"io.ktor:ktor-network-tls:1.6.0 (beatgame, retrowars); io.ktor:ktor-network-tls-jvm:3.1.3 (untis); io.ktor:ktor-network-tls-jvm:3.5.0 (vidyamusic)",alta,,G5
12,io.ktor.util.NonceKt$nonceGeneratorJob$1,invokeSuspend,SecureRandomSpec,SECURERANDOM-NOBS-00,SPEC_DEFECT,producer_reset_by_g1_g2_double_match,SECURERANDOM-ORDER-00 @ io.ktor.util.NonceKt.getInstanceOrNull,"As sementes são secureInstance.generateSeed(64) (linhas 43 e 63) e secureBytes preenchido por secureInstance.nextBytes (linha 66), vindas de um SecureRandom SHA1PRNG observado, mas o monitor desse SecureRandom foi a fail e resetado no getInstance, e o @fail descarta os arrays que @match2 marcaria.",jca_android/SecureRandomSpec.mop:113-127 ; jca_android/SecureRandomSpec.mop:226-240 ; jca_android/SecureRandomSpec.mop:247-250 ; jca_android/SecureRandomSpec.mop:289-293 ; jca_android/SecureRandomSpec.mop:329-362 ; jca_android/SecureRandomSpec.mop:370-377 ; jca_android/SecureRandomSpec.mop:392-401 ; rvsec-android/rvsec-instrumentation-dexlib2/pointcut-engine/src/main/java/br/unb/cic/rv/pointcut/PointcutMatcher.java:268-271 ; rvsec-android/rvsec-instrumentation-dexlib2/pointcut-engine/src/main/java/br/unb/cic/rv/pointcut/ArgsPC.java:49-56 ; ktor-utils-jvm-1.6.0/jvmMain/io/ktor/util/Nonce.kt:37-43 ; ktor-utils-jvm-1.6.0/jvmMain/io/ktor/util/Nonce.kt:48 ; ktor-utils-jvm-1.6.0/jvmMain/io/ktor/util/Nonce.kt:59-67 ; ktor-utils-jvm-1.6.0/jvmMain/io/ktor/util/Nonce.kt:95-109 ; data/results/estudo02_consolidado/errors.csv (retrowars: SECURERANDOM-ORDER-00 ev=g2 @ Nonce.kt:106; ev=genSeed @ :43/:63; ev=next2 @ :48),io.ktor:ktor-utils-jvm:1.6.0,alta,"O defeito está no casamento do weaver dexlib2, não no texto AspectJ: g2 declara call(getInstance(String, ..)) && args(alg, *). Em AspectJ args(alg, *) exige aridade 2; no dexlib2 um args(...) sem tipo concreto é coletor que sempre casa (PointcutMatcher.java:269-270) e o '..' final aceita zero argumentos, então getInstance(String) dispara g1 (start→init) e g2 (init→fail). Contraprova: dankchat (ktor 3.5.0) obtém o SecureRandom forte por getInstanceStrong (g3), sem g2, e não acusa NOBS no mesmo setSeed(generateSeed(...)). O mesmo padrão g2 existe em TrustManagerFactorySpec.mop:88-89 e KeyManagerFactorySpec.mop:56-57. Não é mau uso: a semente vem de SHA1PRNG (OpenSSLRandom/Conscrypt no Android), já que NativePRNGNonBlocking não existe no Android.",G5
31,com.google.android.gms.internal.ads.zzbbe,zzb,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,MISUSE,hardcoded_key,,"O byte[] da chave é zzbbz.zzg: os bytes 4..19 do literal Base64 ""GpeoZNfYB0xbX4XrY9tptE+P6lGr6tGbtd6Fg+9sjdQ="" com XOR 68 byte a byte, uma chave AES-128 constante embutida no código.","jca_android/SecretKeySpecSpec.mop:97-125 ; bytecode:com.tananaev.passportreader_22.apk zzbbe.zzb bc@65-75 ; bytecode:com.tananaev.passportreader_22.apk zzbbz bc@177-264 (ldc Base64, ByteBuffer.wrap(4,16), ixor 68, putfield zzg) ; bytecode:com.tananaev.passportreader_22.apk zzbbz bc@344-354 (zzf.zzb(zzg, blob)) ; bytecode:com.tananaev.passportreader_22.apk zzbdl.zzc bc@8-13 (zzbbz.zzg()) ; com.tananaev.passportreader_22.apk/gradle/libs.versions.toml:15",com.google.android.gms:play-services-ads:25.3.0 (bytecode),alta,"Todos os chamadores de zzbbe.zzb (zzbbz e zzbdl) passam zzbbz.zzg(). Uso: decifrar um blob Base64 embutido e gravá-lo como <cacheDir>/1762298034389.jar — ofuscação de código do SDK de anúncios, não sigilo de dado do usuário; o impacto prático é baixo, mas a chave é constante.",G5
31,com.google.android.gms.internal.ads.zzbbe,zzb,CipherSpec,CIPHER-NOBS-00,MISUSE,cascade,SECRETKEYSPEC-NOBS-00 @ com.google.android.gms.internal.ads.zzbbe.zzb,"A chave de Cipher.init(DECRYPT_MODE, ...) é o SecretKeySpec construído na linha anterior sobre a chave AES constante zzbbz.zzg, que não recebeu generatedKey.",jca_android/CipherSpec.mop:199-233 ; jca_android/SecretKeySpecSpec.mop:121-124 ; bytecode:com.tananaev.passportreader_22.apk zzbbe.zzb bc@65-107,com.google.android.gms:play-services-ads:25.3.0 (bytecode),alta,,G5
31,com.google.android.gms.internal.ads.zzbbe,zzb,IvParameterSpecSpec,IVPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,iv_from_ciphertext,,"O IV são os 16 primeiros bytes do texto cifrado decodificado de Base64 (ByteBuffer.get em new byte[16]), lidos para decifrar em AES/CBC; a cifragem (zza) usa init sem IV e antepõe cipher.getIV().","jca_android/IvParameterSpec.mop:65-78 ; bytecode:com.tananaev.passportreader_22.apk zzbbe.zzb bc@3-64 (Base64.decode, ByteBuffer, get 16 bytes) ; bytecode:com.tananaev.passportreader_22.apk zzbbe.zzb bc@89-107 ; bytecode:com.tananaev.passportreader_22.apk zzbbe.zza bc@3-69 (init(1,key,null) e getIV prefixado)",com.google.android.gms:play-services-ads:25.3.0 (bytecode),alta,"O texto cifrado inteiro é uma constante embutida, logo o IV também é fixo; a acusação sobre isso caberia ao lado cifrador (offline, fora do app). O defeito real do método é a chave constante.",G5
32,com.google.android.vending.licensing.AESObfuscator,<init>,PBEKeySpecSpec,PBEKEYSPEC-NOBS-01,MISUSE,hardcoded_salt,,"O sal é o byteArrayOf de 20 bytes literais passado por LicenceModule.provideObfuscator, o mesmo em toda instalação, e a senha é packageName + ANDROID_ID.",jca_android/PBEKeySpecSpec.mop:117-162 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:55-59 ; org.totschnig.myexpenses_858.apk/myExpenses/src/main/java/org/totschnig/myexpenses/di/LicenceModule.kt:55-83 ; org.totschnig.myexpenses_858.apk/myExpenses/src/main/java/org/totschnig/myexpenses/di/LicenceModule.kt:39-43,Google LVL vendorizado (PlayLicensingOrig) @ app@HEAD,alta,"Sal constante de 20 bytes (LicenceModule.kt:61-82), senha = packageName + ANDROID_ID (não secretos), 1024 iterações (PBEKEYSPEC-CONSTR-00 na mesma linha), IV constante (AESObfuscator.java:42-43): quem tiver o APK e o ANDROID_ID reconstrói a chave. Protege o estado de licença em SharedPreferences.",G5
32,com.google.android.vending.licensing.AESObfuscator,<init>,SecretKeyFactorySpec,SECRETKEYFACTORY-NOBS-00,MISUSE,cascade,PBEKEYSPEC-NOBS-01 @ com.google.android.vending.licensing.AESObfuscator.<init>,"O KeySpec é o PBEKeySpec da linha anterior, com sal constante e 1024 iterações, que por isso não recebeu speccedKey.",jca_android/SecretKeyFactorySpec.mop:92-110 ; jca_android/PBEKeySpecSpec.mop:120-161 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:57-60,Google LVL vendorizado (PlayLicensingOrig) @ app@HEAD,alta,"Sal constante de 20 bytes (LicenceModule.kt:61-82), senha = packageName + ANDROID_ID (não secretos), 1024 iterações (PBEKEYSPEC-CONSTR-00 na mesma linha), IV constante (AESObfuscator.java:42-43): quem tiver o APK e o ANDROID_ID reconstrói a chave. Protege o estado de licença em SharedPreferences.",G5
32,com.google.android.vending.licensing.AESObfuscator,<init>,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,MISUSE,cascade,PBEKEYSPEC-NOBS-01 @ com.google.android.vending.licensing.AESObfuscator.<init>,"O byte[] é tmp.getEncoded() da chave PBE derivada de senha não secreta e sal constante, e tmp não recebeu generatedKey, então getEncoded não gera preparedKeyMaterial.",jca_android/SecretKeySpecSpec.mop:97-125 ; jca_android/SecretKeySpec.mop:119-148 ; jca_android/KeySpec.mop:75-108 ; jca_android/SecretKeyFactorySpec.mop:106-109 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:60-61,Google LVL vendorizado (PlayLicensingOrig) @ app@HEAD,alta,"Sal constante de 20 bytes (LicenceModule.kt:61-82), senha = packageName + ANDROID_ID (não secretos), 1024 iterações (PBEKEYSPEC-CONSTR-00 na mesma linha), IV constante (AESObfuscator.java:42-43): quem tiver o APK e o ANDROID_ID reconstrói a chave. Protege o estado de licença em SharedPreferences.",G5
32,com.google.android.vending.licensing.AESObfuscator,<init>,CipherSpec,CIPHER-NOBS-00,MISUSE,cascade,PBEKEYSPEC-NOBS-01 @ com.google.android.vending.licensing.AESObfuscator.<init>,A chave dos dois Cipher.init é o SecretKeySpec AES sobre a chave PBE derivada de packageName + ANDROID_ID com sal constante.,jca_android/CipherSpec.mop:199-233 ; jca_android/SecretKeySpecSpec.mop:121-124 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:61-65,Google LVL vendorizado (PlayLicensingOrig) @ app@HEAD,alta,"Sal constante de 20 bytes (LicenceModule.kt:61-82), senha = packageName + ANDROID_ID (não secretos), 1024 iterações (PBEKEYSPEC-CONSTR-00 na mesma linha), IV constante (AESObfuscator.java:42-43): quem tiver o APK e o ANDROID_ID reconstrói a chave. Protege o estado de licença em SharedPreferences.",G5
32,com.google.android.vending.licensing.AESObfuscator,<init>,IvParameterSpecSpec,IVPARAMETERSPEC-NOBS-00,MISUSE,hardcoded_iv,,"O IV é o static final byte[] IV de 16 bytes literais, usado em new IvParameterSpec(IV) tanto no cifrador quanto no decifrador de AES/CBC.",jca_android/IvParameterSpec.mop:65-78 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:42-43 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:63 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:65,Google LVL vendorizado (PlayLicensingOrig) @ app@HEAD,alta,"Sal constante de 20 bytes (LicenceModule.kt:61-82), senha = packageName + ANDROID_ID (não secretos), 1024 iterações (PBEKEYSPEC-CONSTR-00 na mesma linha), IV constante (AESObfuscator.java:42-43): quem tiver o APK e o ANDROID_ID reconstrói a chave. Protege o estado de licença em SharedPreferences. A linha :65 (decifração) usa o mesmo IV constante; o IV não vem do texto cifrado.",G5
32,com.google.android.vending.licensing.AESObfuscator,<init>,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-00,MISUSE,cascade,IVPARAMETERSPEC-NOBS-00 @ com.google.android.vending.licensing.AESObfuscator.<init>,"O AlgorithmParameterSpec de mEncryptor.init é o IvParameterSpec sobre o IV constante, que não recebeu preparedIV.",jca_android/IvChainJunction.mop:138-141 ; jca_android/IvChainJunction.mop:157-169 ; jca_android/IvParameterSpec.mop:150-154 ; org.totschnig.myexpenses_858.apk/PlayLicensingOrig/src/com/google/android/vending/licensing/AESObfuscator.java:63,Google LVL vendorizado (PlayLicensingOrig) @ app@HEAD,alta,"Sal constante de 20 bytes (LicenceModule.kt:61-82), senha = packageName + ANDROID_ID (não secretos), 1024 iterações (PBEKEYSPEC-CONSTR-00 na mesma linha), IV constante (AESObfuscator.java:42-43): quem tiver o APK e o ANDROID_ID reconstrói a chave. Protege o estado de licença em SharedPreferences.",G5
51,dev.whyoleg.cryptography.providers.jdk.algorithms.JdkPbkdf2SecretDerivation,deriveSecretToByteArrayBlocking,PBEKeySpecSpec,PBEKEYSPEC-NOBS-01,LEGIT_UNOBSERVABLE,salt_from_storage,,"O sal é hashedPin.salt.toByteArray(): a string Base64 de 16 bytes de CryptographyRandom.nextBytes gerados no cadastro do PIN e persistida em preferências, re-encodada em um byte[] novo a cada derivação.",jca_android/PBEKeySpecSpec.mop:148-157 ; cryptography-provider-jdk-jvm-0.6.0/jvmMain/algorithms/JdkPbkdf2.kt:13-47 ; com.darkrockstudios.app.securecamera_31.apk/app/src/main/kotlin/com/darkrockstudios/app/securecamera/security/schemes/HardwareBackedEncryptionScheme.kt:69-76 ; com.darkrockstudios.app.securecamera_31.apk/app/src/main/kotlin/com/darkrockstudios/app/securecamera/security/schemes/HardwareBackedEncryptionScheme.kt:143-150 ; com.darkrockstudios.app.securecamera_31.apk/app/src/main/kotlin/com/darkrockstudios/app/securecamera/security/schemes/SoftwareEncryptionScheme.kt:104-109 ; com.darkrockstudios.app.securecamera_31.apk/app/src/main/kotlin/com/darkrockstudios/app/securecamera/security/pin/PinCrypto.kt:20-33 ; com.darkrockstudios.app.securecamera_31.apk/app/src/main/kotlin/com/darkrockstudios/app/securecamera/preferences/HashedPin.kt:6,dev.whyoleg.cryptography:cryptography-provider-jdk:0.6.0 + app@HEAD,alta,"O sal é aleatório por instalação, não constante. Detalhe fora da leitura: o mesmo sal serve ao hash Argon2 do PIN e à derivação PBKDF2.",G5
51,dev.whyoleg.cryptography.providers.jdk.algorithms.JdkPbkdf2SecretDerivation,deriveSecretToByteArrayBlocking,SecretKeyFactorySpec,SECRETKEYFACTORY-NOBS-00,LEGIT_UNOBSERVABLE,cascade,PBEKEYSPEC-NOBS-01 @ dev.whyoleg.cryptography.providers.jdk.algorithms.JdkPbkdf2SecretDerivation.deriveSecretToByteArrayBlocking,"O KeySpec é o PBEKeySpec da linha 40, cujo sal lido de preferências não carrega randomized e por isso não recebeu speccedKey.",jca_android/SecretKeyFactorySpec.mop:92-110 ; jca_android/PBEKeySpecSpec.mop:158-161 ; cryptography-provider-jdk-jvm-0.6.0/jvmMain/algorithms/JdkPbkdf2.kt:39-47,dev.whyoleg.cryptography:cryptography-provider-jdk:0.6.0 + app@HEAD,alta,,G5
72,org.spongycastle.jcajce.provider.asymmetric.x509.X509CertificateObject,checkSignature,SignatureSpec,SIGNATURE-NOBS-02,LEGIT_UNOBSERVABLE,pubkey_from_certificate,,"A chave dada a signature.initVerify é a PublicKey recebida por verify(PublicKey), que no validador PKIX do spongycastle é a chave do emissor ou da âncora (Certificate.getPublicKey()/TrustAnchor.getCAPublicKey()), construída internamente pelo provedor sem KeyFactory JCA observável.",jca_android/SignatureSpec.mop:185-200 ; spongy-prov-1.58.0.0/org/spongycastle/jcajce/provider/asymmetric/x509/X509CertificateObject.java:791-815 ; spongy-prov-1.58.0.0/org/spongycastle/jcajce/provider/asymmetric/x509/X509CertificateObject.java:530-540 ; spongy-prov-1.58.0.0/org/spongycastle/jce/provider/CertPathValidatorUtilities.java:1222-1230 ; spongy-prov-1.58.0.0/org/spongycastle/jce/provider/CertPathValidatorUtilities.java:1346 ; spongy-prov-1.58.0.0/org/spongycastle/jce/provider/PKIXCertPathValidatorSpi.java:232 ; bytecode:com.tananaev.passportreader_22.apk X509CertificateObject.checkSignature bc@38-40 ; com.tananaev.passportreader_22.apk/app/src/main/java/com/tananaev/passportreader/MainApplication.kt:25 ; com.tananaev.passportreader_22.apk/gradle/libs.versions.toml:7,com.madgag.spongycastle:prov:1.58.0.0; bytecode,média,"O __LOC registra :805 e o fonte 1.58.0.0 tem initVerify em :807 (setSignatureParameters em :805); o bytecode tem um único Signature.initVerify(PublicKey) no método, então o site é inequívoco. O chamador de verify não foi fixado em tempo de execução: o app insere o provedor spongycastle na posição 1 (MainApplication.kt:25), então CertificateFactory/CertPathValidator do processo resolvem para ele; a validação PKIX do próprio app (MainActivity.kt:339-383) só roda após leitura NFC de passaporte, improvável nas execuções. Em qualquer caminho a chave sai de um certificado.",G5
18,app.michaelwuensch.bitbanana.util.UtilFunctions,encodePbkdf2,PBEKeySpecSpec,PBEKEYSPEC-NOBS-01,MISUSE,low_entropy_salt,,"O salt é ""BitBanana"" + String.valueOf(SecureRandom.nextInt()) relido das EncryptedSharedPreferences e recodificado com getBytes(): prefixo constante e só 32 bits de entropia por instalação (NIST SP 800-132 pede ≥128), com recaída para o salt constante ""BitBanana"" se a leitura falhar.","jca_android/PBEKeySpecSpec.mop:148-156 ; jca_android/SecureRandomSpec.mop:384-398 (produtores de RANDOMIZED, só byte[]/SecureRandom) ; app.michaelwuensch.bitbanana_79.apk/app/src/main/java/app/michaelwuensch/bitbanana/util/UtilFunctions.java:93 ; app.michaelwuensch.bitbanana_79.apk/app/src/main/java/app/michaelwuensch/bitbanana/util/UtilFunctions.java:53 ; app.michaelwuensch.bitbanana_79.apk/app/src/main/java/app/michaelwuensch/bitbanana/util/UtilFunctions.java:62-79 ; app.michaelwuensch.bitbanana_79.apk/app/src/main/java/app/michaelwuensch/bitbanana/util/UtilFunctions.java:81-89",app@HEAD,média,"Não é constante nem ausente: é aleatório por instalação, porém de baixa entropia e com estrutura previsível; usado para hash de PIN/senha de bloqueio (5000 iterações, PBEKEYSPEC-CONSTR-00 também dispara). Se o critério for só 'salt único por instalação', seria LEGIT_UNOBSERVABLE (valor lido de preferências e recodificado).",G6
18,app.michaelwuensch.bitbanana.util.UtilFunctions,encodePbkdf2,SecretKeyFactorySpec,SECRETKEYFACTORY-NOBS-00,MISUSE,low_entropy_salt,PBEKEYSPEC-NOBS-01 @ app.michaelwuensch.bitbanana.util.UtilFunctions.encodePbkdf2,"O PBEKeySpec passado a generateSecret é o construído na linha 93, que não recebeu SPECCED_KEY porque o salt não era RANDOMIZED e as iterações (5000) ficam abaixo de 10000.",jca_android/SecretKeyFactorySpec.mop:96-105 ; jca_android/PBEKeySpecSpec.mop:120-160 (SPECCED_KEY só se conforms) ; app.michaelwuensch.bitbanana_79.apk/app/src/main/java/app/michaelwuensch/bitbanana/util/UtilFunctions.java:93-95,app@HEAD,média,Cascata; a raiz tem dois bloqueios: PBEKEYSPEC-NOBS-01 (salt) e PBEKEYSPEC-CONSTR-00 (5000 iterações).,G6
