"id","spec_clausula","dimensao","fenomeno_id","posicao","classificacao","tipo","evidencia_primaria","resultado","contraevidencia_procurada","ameaca_validade","impacto_fp_fn","severidade","confianca","resolucao_juiz","classificacao_final","severidade_final","fenomeno_id_final","justificativa_curta"
"GAMA-SRD-04","SecureRandomSpec next1/next3/ints bindings vs rule ne/nB","bindings_clausulas","FEN-D-CACHE-BOXING","FAIL","DIVERGENCIA_EQUIVALENTE_COMPROVADA","marcacao do argumento-range em caixa Integer + eventos extra-oraculo","next1 marks the boxed RANGE argument BEFORE the call (mop:110-115 TODO admits the doubt); srd_d: RANDOMIZED(new box of 100)=true (Integer cache identity) RANDOMIZED(new box of 1000)=false - cache-boundary-dependent global marking; the rule itself states randomized[numB] over the ARGUMENT (SecureRandom.cryptsl:77 - raw oracle honored literally) and its ne is the protected next(int) no app can call; nextInt()/ints are not rule events at all","register endorses randomized[randIntInRange] as present (predicate_edges:75) - consistent with the raw oracle's own oddity; recorded as oracle ambiguity + D-S13-family cache unsoundness","the alternative reading (mark the return) is what next3 does - the two coexist","oracle ambiguity flagged for the judge not resolved here","over-marking FN direction for small ints; under Integer cache only","minor","0.85","FAIL","LIMITACAO_INEVITAVEL_DOCUMENTADA (D-S13 cache-identity; leitura do slot-argumento literal a randomized[numB]; ambiguidade do oraculo registrada)","minor","FEN-D-CACHE-BOXING","CONFIRMADO com reclassificacao: the argument-slot marking is LITERAL to the raw rule's randomized[numB] (SRC — oracle's own oddity: ne is protected); the cache-identity half is the D-S13 family -> classificacao_final LIMITACAO_INEVITAVEL_DOCUMENTADA; the extra-alphabet unit lives in ALFA-SRD-06 (INCORRETA) — units composed, no conflict."
"GAMA-SRD-05","SecureRandomSpec c1/g1/g4 + match1","predicados_composicao","","PASS","FIDELIDADE_DEMONSTRADA","randomized[this] after Ins + filosofia unsafeInit sem pareamento","srd_e: c1 => RANDOMIZED(rnd)=true accepting=true; srd_b: g4(FOO) => exactly one UnsafeAlgorithm no InvalidSeq (unsafeInit registered design 029a4511565f/547f13f50890 works as registered); GAMA-SET-22 (two philosophies) confirmed from the SRD side","the registered layer-2 repairs for c3/g4/setSeed3 hold in execution","none found on these paths","harness != woven app","removes the campaign-era all-fail FP source","n/a","0.95","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: srd_e/srd_b conferred; judge D3 reproduces the g4 specific-alone report; registered unsafeInit philosophy works as registered (its overgrant side is filed separately)."
"GAMA-SRD-06","SecureRandomSpec 2-arg unsafe getInstance","captura","FEN-C-UNSAFE-2ARG","FAIL","INCORRETA","getInstance(alg prov) inseguro nao casa evento algum","g2 is (String ..) args(alg *) with condition safe-only; g4 is (String ..) args(alg) = 1-arg only (aspect .aj:70-81); unsafe 2-arg => nothing fires; srd_c: first-consume nextBytes => displaced InvalidSeq (unknown) + RANDOMIZED still marked; no UnsafeAlgorithm ever","safe side is covered ((String ..) takes both 2-arg overloads - contrast SIG/KPG/MAC); only the unsafe branch is capture-blind","matcher half Beta lane (named)","args-arity semantics from .aj text + descriptor","FN (UnsafeAlgorithm never reported for 2-arg) + FP (displaced generic)","major","0.85","FAIL","INCORRETA","major","FEN-C-GETS-INVISIVEL","CONFIRMADO: unsafe 2-arg matches nothing on ajc (g2 safe-gated, g4 1-arg — judge REF-D-04 grep); displaced FP + no UnsafeAlgorithm executed (srd_c); safe-side Provider coverage is the batch's only one (contrast recorded)."
"GAMA-SIG-01","SignatureSpec s1/s2 vs android-30 sign()","captura","FEN-D-DEAD-RETURN-TYPE","FAIL","INCORRETA","pointcuts de sign() com tipo de retorno errado - eventos mortos","aspect .aj:82-90 declares call(public byte Signature.sign()) and call(public byte Signature.sign(byte[] int int)); android-30 declares public final byte[] sign() and public final int sign(byte[] int int) (javap from extracted bytes) => neither pointcut can ever match; sig_b executed consequence: fully conformant sign flow never reaches match (accepting=false) SIGNED never written; a sign-misuse (sign with no update - the very case frozen_set_debt.md:243 argues about) is unobservable","batch C SSL-03/gtm1 dead-return-type class on a far more frequent API; jca-inherited; unregistered (searched 'byte Signature'/sign() in data/gh101: 0 hits); SIGNED is a registered terminal predicate (predicate_omissions) so downstream predicate impact is nil - the ORDER/diagnostic impact is not","the whole InitSigns branch can never accept nor fail at Signs - silent non-acceptance; static target list still carries both sign rows (GAMA-SET-23)","ajc/dexlib2 matcher halves not executed (the member absence is measured; a matching member does not exist to be matched)","FN (all sign-branch violations + acceptance unobservable)","critica","0.95","FAIL","INCORRETA","critica","FEN-SIG-SIGN-VOID","CONFIRMADO: same member facts re-derived by judge (JAVAP); sig_b executed the acceptance loss; 'sign-misuse unreportable today' verified by W (platform-view walk never reaches s1)."
"GAMA-SIG-02","SignatureSpec i1-i4 / H4 + H2","diagnostico","FEN-C-EMPTY-LABEL","FAIL","INCORRETA","rotulo vazio vivo + pareamento imediato + tres tipos no mesmo call","sig_a: i1 as first event unmarked key => THREE records at one __LOC: UnsafeAlgorithm 'but found .' + UnsatisfiedConstraint + InvalidSeq (all survive dedupe - types differ); sig_d: g3(unsafe) then i4 => UnsafeAlgorithm+InvalidSeq same call (i4[0]=8 g3 loops 0); historical H4: 234/234 SIG empty-label lines at ONE site - spongycastle X509CertificateObject#checkSignature an initVerify wrapper whose Signature is created via provider-parameterized getInstance; 107/133 cells both categories","H4 closure for SIG: the empty label has a live current-artifact route (first-event after invisible creation); the historical residue matches it rather than (only) the GH100 wrapper story","jca twin: g3 existed but was absent from the ere (jca :127) - campaign-era mechanism was immediate-fail-at-getInstance PLUS the same i1 empty-field body; sig_e conformant control clean","historical attribution deferred (G10-SIG-1 replay named); harness != woven app","FP (2-3 records on conformant-creation traces; degraded label)","critica","0.95","FAIL","INCORRETA","critica","FEN-C-EMPTY-LABEL","CONFIRMADO: sig_a executed (3 records, 3 types, 1 __LOC — all survive dedupe); H4 closure for SIG; historical single-site (spongycastle checkSignature) consistency recorded, attribution deferred (G10-SIG-1)."
"GAMA-SIG-03","SignatureSpec g2 vs rule g2: getInstance(alg _)","captura","FEN-C-UNSAFE-2ARG","FAIL","INCORRETA","overload (String Provider) conformante invisivel","android-30 declares Signature.getInstance(String Provider) (javap); rule g2 covers it (Signature.cryptsl:31); spec g2 is (String,String) only; consequence executed as sig_a (first-event 2-3 false records); the dominant historical empty-label site (spongycastle checkSignature) uses exactly provider-parameterized creation","SSL-02 analog (batch C critica); unregistered (searched Provider: 0 hits)","matcher half Beta lane (named)","provider-route in spongycastle read from site name + API not executed end-to-end","FP (conformant traces accused)","critica","0.9","FAIL","INCORRETA","critica","FEN-C-GETS-INVISIVEL","CONFIRMADO: JAVAP + rule read; the dominant historical empty-label site uses provider-parameterized creation — consistency, not causation (deferred)."
"GAMA-SIG-04","SignatureSpec v1/v2 VERIFIED writer","predicados_composicao","FEN-D-CACHE-BOXING","FAIL","DIVERGENCIA_EQUIVALENTE_COMPROVADA","VERIFIED marcado no singleton Boolean do cache","v1 binds returning(boolean signed) and marks Property.VERIFIED over the box (mop:133-138); sig_c: validate(VERIFIED Boolean.TRUE)=true process-globally after one verify; VERIFIED is a registered terminal predicate (predicate_omissions VERIFIED row) so no reader exists today","dormant defect: equivalent-in-effect while terminal; becomes an over-marking bug the day a reader appears (D-S13 Byte-cache family)","searched for VERIFIED readers in all 23 specs: none","none material","none today (no reader); latent FN direction","minor","0.9","FAIL","INCORRETA (escrita no objeto errado vs verified[sign] da regra crua)","major","FEN-SIG-VERIFIED-WRONGSLOT","CONFIRMADO com reclassificacao INCORRETA e harmonizacao minor->major: same unit as ALFA-SIG-05 (judge D8 executed); 'equivalent-in-effect while terminal' is absence-of-reader, not semantic equivalence — the rule marks the sign bytes; latent -> major per the FEN-SET-GENERATEDKEY-2A-CASA precedent."
"GAMA-SIG-05","SignatureSpec generatedPrivkey/Pubkey reads + g3 repair","predicados_composicao","","PASS","FIDELIDADE_DEMONSTRADA","leituras de REQUIRES corretas e reparo g3 sem acusacao imediata","sig_e: conformant verify flow (marked pub) => 0 records + match; sig_a shows the i1 read reporting the clause when unmarked; sig_d: no record at the getInstance line (g3 loops - registered repair 04a0d6a32e23 works); reads registered de638ead62f7/7e5b6fac89ee/8805d6e83eb1 verified in execution","repairs hold; the i3 certificate form correctly carries no key clause (register note verified)","none found","harness != woven app","reduces FN on key-provenance clauses","n/a","0.95","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: sig_e/sig_d conferred; g3 repair holds at the getInstance line (no immediate accusation)."
"GAMA-SET-23","conjunto / visao estatica vs alvos dinamicamente mortos","toolchain_android","FEN-SET-STATIC-DEAD-TARGETS","FAIL","INCORRETA","alvos estaticos que o caminho dinamico nunca pode testemunhar","gama_extractor_ja.csv (49 rows): includes Signature#sign x2 (dead pointcuts GAMA-SIG-01) Mac#doFinal(byte[] int) (ajc-dead + broadcast GAMA-MAC-03) SecureRandom#nextInt x2 + #ints (inherited from java.util.Random - absent from SecureRandom.class declared members javap-measured; dexlib2 AndroidClassIndex is declared-only per round register) SecureRandom#new x2 (GATOR client 'new' blindness GAMA-SET-09 cited); mappability per spec: MAC 11/11 MDG 7/7 KPG 8/8 SIG 11/11 SRD 10/12","S13 breach class (batch C SET-20 family): statically flagged members with no possible dynamic witness inflate cov_mop denominators and break the static-dynamic contract on 6 of 49 rows","the remaining 43 rows are name-mappable - batch D is METHOD-heavy as the round predicted","dexlib2 weave not executed for the inherited-member half (named)","static view over-promises on 6 targets","major","0.85","FAIL","INCORRETA","major","FEN-SET-STATIC-DEAD-TARGETS","CONFIRMADO: 6 statically-listed rows are dynamically dead/deformed (sign x2 judge-JAVAP; f3 judge-executed broadcast; nextInt x2/ints JAVAP-absent from declared members + declared-only index) — static view over-promises; batch C SET-20 breach class, now including two RANDOMIZED writers."
"GAMA-SET-24","conjunto / selecao jca vs jca_android no caminho estatico","toolchain_android","FEN-SET-STATIC-JCA-DEFAULT","FAIL","INCORRETA","default literal jca mede-se quase-vacuo para o lote D exceto reset","extractor diff jca vs jca_android (gama_extractor_j.csv vs _ja.csv): at the (class#method) GATOR key the only delta is MessageDigest#reset present in jca only (the removed event) - under the literal-jca default (rv_static_analysis/config.py:199-207 re-verified current) the static view of a jca_android APK counts a member the derived monitors do not monitor; Mac#update row split invisible at key level; android_jar probe list still lacks '30' (config.py:186-194)","GAMA-SET-01/03 carried forward and quantified for batch D (batch B analog: destroy)","none - measured both directions","extractor exercises JavamopFacade.listUsedMethods as the GATOR client does not full GATOR","cov_mop denominator inflated by one dead member","minor","0.9","FAIL","INCORRETA","minor","FEN-SET-STATIC-JCA-DEFAULT","CONFIRMADO: extractor diff = exactly MessageDigest#reset (the removed event) at the GATOR key; literal-jca default re-verified current (config.py:199-207); near-vacuous otherwise for batch D."
"GAMA-SET-26","conjunto / dedupe (type spec __LOC) x cascata","diagnostico","FEN-SET-DEDUPE","FAIL","LIMITACAO_INEVITAVEL_DOCUMENTADA","controle de colapso re-executado nos artefatos do lote D","mdg_e: three same-line updates after unsafe => 1 UnsafeAlgorithm + 1 InvalidSeq (collapse by shared __LOC); mdg_c: same trace on distinct lines => 6 records; ErrorDescription dedupe excludes expecting (hashCode comment re-verified current); every batch D @fail is 3-arg => expecting=unknown in all 26 scenarios' sequencing records","the pairing FPs are amplified per-site and masked per-line - dataset line counts depend on code layout; same-call pairs survive because their TYPES differ","batch B/C controls reproduced on new artifacts","in-JVM dedupe is per-process (H7)","count distortion both directions","major","0.9","FAIL","LIMITACAO_INEVITAVEL_DOCUMENTADA","major","FEN-SET-DEDUPE","CONFIRMADO: dedupe collapse controls re-executed on batch D artifacts (mdg_e vs mdg_c); judge D6 shows same-call pairs surviving because types differ; per-site amplification / per-line masking stands."
"GAMA-SET-27","conjunto / H4 fechamento","diagnostico","FEN-C-EMPTY-LABEL","FAIL","INCORRETA","o rotulo vazio esta vivo em 3/5 specs do lote D - H4 fechado","executed mac_c mdg_a sig_a: current artifacts produce 'but found .' via creation-at-consume; the pilot H4 residue (SIG 234 MDG 156 MAC 31 lines) sits at sites whose API shape matches the live routes (provider-parameterized creation clone-based digest provider-parameterized Mac) not the TMF/SSL wrapper-collision story; KPG/SRD empty-label lines = 0 historically and no route exists (KPG crashes instead SRD has no algorithm field in messages)","H4 closes: mechanism identified live in-artifact for exactly the three classes the pilot named; historical attribution per-line remains deferred to replay","task 8.1's post-GH100 measurement of 0 empty labels covered the weaver route only - it could not see the first-event route because its micro-scenarios began with a visible creation","replay battery named (G10-SIG-1 G10-MAC-1)","FP + degraded diagnostics on unseen-creation sites","critica","0.9","FAIL","INCORRETA","critica","FEN-C-EMPTY-LABEL","CONFIRMADO: H4 closed — live mechanism executed in exactly the three pilot-named classes (mac_c/mdg_a/sig_a; judge W invisible-creation walk); task 8.1's zero-post-GH100 measurement covered only the weaver route; per-line historical attribution stays deferred."
"GAMA-SET-28","conjunto / proveniencia e reprodutibilidade do lote D","reprodutibilidade","","PASS","FIDELIDADE_DEMONSTRADA","freeze checks + determinismo","all five .mop and .cryptsl sha256 equal the frozen manifest; all 20 generated artifacts equal the generation manifest (verified before any read); errors.csv hash verified in-script; harness 3 reps sha256-identical (55db8a3e...); rv-monitor-rt.jar 0fa65fbc... = toolchain manifest; all five monitors compile clean (no KGN-01 recurrence)","D-piloto-3 satisfied: all language claims over effective artifacts","none","single-generation determinism not independent replication (REF-11)","none","n/a","0.98","PASS","FIDELIDADE_DEMONSTRADA","n/a","","CONFIRMADO: freeze chain independently re-verified by judge (hashes §0/§7)."
